_id,node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until,note,zip,zip_five,state,lat,long,state_full
175310,10175192,prosser investments ltd,prosser investments ltd,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,807479.0,07apr1997,02may2001,31dec2001,,changed agent,mossack fonseca,56171 b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
175446,10175328,imex de venezuela corp,imex de venezuela corp,,pma,panama,,qproducts llc 715 pinellas calle clearwater florida 33756 eeuu floridausa usa,77612.0,23mar2015,,,,active,mossack fonseca,62,usa,united states,panama papers,the panama papers data is current through 2015,,33756,33756,florida,27.994402,-81.760254,florida
175480,10175359,personal computer division ltd,personal computer division ltd,,bah,bahamas,,ibsluxoft po box 1122 hewitt nj 07421 new jersey usa,804114.0,31may1995,10dec2001,31dec2001,,defaulted,mossack fonseca,33426b,usa,united states,panama papers,the panama papers data is current through 2015,,07421,07421,new jersey,39.833851,-74.871826,new jersey
175509,10175391,ovell inc,ovell inc,,bah,bahamas,,allen  st john pa grand bay plaza 2665 south bayshore drive penthouse 1a coconut grove florida 33133 u s a,800489.0,10sep1991,06oct1993,31dec1992,,changed agent,mossack fonseca,6420 b,usa,united states,panama papers,the panama papers data is current through 2015,,33133 ,33133,florida,27.994402,-81.760254,florida
175805,10175687,gama hedge fund ltd,gama hedge fund ltd,,bah,bahamas,,mr leon b lipkin two grand central tower 140 east 45th street new york new york 10017 united states of america,804584.0,29sep1995,04jan1997,31dec1996,,defaulted,mossack fonseca,36666b,usa,united states,panama papers,the panama papers data is current through 2015,,10017 ,10017,new york,43.0,-75.0,new york
175827,10175709,omnibus management corporation,omnibus management corporation,,bah,bahamas,,mr jerry radney 4233 coleman road north valdesta georgia 31602 u s a,803030.0,09jun1994,04jan2000,31dec1999,,defaulted,mossack fonseca,23769b,usa,united states,panama papers,the panama papers data is current through 2015,,31602 ,31602,georgia,33.247875,-83.441162,georgia
175887,10175768,waterloo bridge ltd,waterloo bridge ltd,,bah,bahamas,,williams international group ltd po box 420271 dallas texas 753420271 u s a,810052.0,26jun1998,04jan2000,31dec1999,,defaulted,mossack fonseca,78283 b,usa,united states,panama papers,the panama papers data is current through 2015,,753420271,75342,texas,31.0,-100.0,texas
176031,10175910,agora international bahamas ltd,agora international bahamas ltd,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,805752.0,23may1996,23jun1999,31dec1999,,defaulted,mossack fonseca,44198b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
176053,10175934,greengage trading corp,greengage trading corp,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,807676.0,15may1997,02may2001,31dec2001,,changed agent,mossack fonseca,57926 b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
176062,10175940,stock asset management ltd,stock asset management ltd,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,804600.0,03oct1995,20jun2002,31dec2001,,changed agent,mossack fonseca,36763b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
176094,10175986,fultron tower trading ltd,fultron tower trading ltd,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,804912.0,02jan1996,02may2001,31dec2001,,changed agent,mossack fonseca,39175b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
176101,10175981,shelford investments ltd,shelford investments ltd,,bah,bahamas,,stearns weaver miller weissler alhadeff  sitterson pa museum tower 180 west flagler street miami florida 33130 u s a,806366.0,29nov1996,01aug2002,31dec2003,,changed agent,mossack fonseca,50399 b,usa,united states,panama papers,the panama papers data is current through 2015,,33130 ,33130,florida,27.994402,-81.760254,florida
176218,10176100,forge properties ltd,forge properties ltd,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,805801.0,05jun1996,04jan2000,31dec1999,,defaulted,mossack fonseca,44706b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
176225,10176107,windshield investments limited,windshield investments limited,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,804037.0,01dec1993,04jan2000,31dec1999,,defaulted,mossack fonseca,18859b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
176266,10176147,south gloss holdings ltd,south gloss holdings ltd,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,804942.0,02jan1996,20jun2002,31dec2001,,changed agent,mossack fonseca,39174b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
176287,10176165,la fenice ltd,la fenice ltd,,bah,bahamas,,tito mazzetta pc  associates 233 peachtree street suite 2308 harris tower atlanta georgia 30303 usa,805840.0,10jun1996,07jan2003,31dec2002,,defaulted,mossack fonseca,44813b,usa,united states,panama papers,the panama papers data is current through 2015,,30303 ,30303,georgia,33.247875,-83.441162,georgia
176435,10176312,interpesc investments ltd,interpesc investments ltd,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,805541.0,10apr1996,20jun2002,31dec2001,,changed agent,mossack fonseca,42834b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
176467,10176344,global clearing corporation,global clearing corporation,,bah,bahamas,,adirondack portfolio management inc po box 108 glen ridge new jersey 07028 u s a attn mr frank s pusateri,801290.0,11may1993,04jan1996,31dec1995,,defaulted,mossack fonseca,14701b,usa,united states,panama papers,the panama papers data is current through 2015,,07028 ,07028,new jersey,39.833851,-74.871826,new jersey
176469,10176346,kemper enterprises inc,kemper enterprises inc,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,805617.0,25apr1996,20jun2002,31dec2001,,changed agent,mossack fonseca,43379b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
176476,10176350,majestic properties ltd,majestic properties ltd,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,806153.0,23aug1996,02may2001,31dec2001,,changed agent,mossack fonseca,47298b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
176621,10176498,natco property inc,natco property inc,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,806841.0,02jan1997,05jan1999,31dec1998,,defaulted,mossack fonseca,51229 b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
176655,10176529,sambourne invest corp,sambourne invest corp,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,803299.0,03jan1995,02may2001,31dec2001,,changed agent,mossack fonseca,28741b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
176662,10176536,swift ascent investments ltd,swift ascent investments ltd,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,803319.0,03jan1995,02may2001,31dec2001,,changed agent,mossack fonseca,28815b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
176777,10176659,polypack corporation,polypack corporation,,bah,bahamas,,ibsluxoft po box 1122 hewitt nj 07421 new jersey usa,808727.0,18dec1997,05jun2001,31dec2001,,defaulted,mossack fonseca,69808 b,usa,united states,panama papers,the panama papers data is current through 2015,,07421,07421,new jersey,39.833851,-74.871826,new jersey
176803,10176685,volk holdings corp,volk holdings corp,,bah,bahamas,,almonte  associates law firm pc 119 washington ave ste 101 albany new york 12210 albany usa,810698.0,04jan1999,04jan2011,31dec2010,,defaulted,mossack fonseca,84697 b,usa,united states,panama papers,the panama papers data is current through 2015,,12210 ,12210,washington,47.751076,-120.740135,washington
176889,10176773,chester mester holdings ltd,chester mester holdings ltd,,bah,bahamas,,luciana r haddad hakim 2665 south bayshore drive suite 435 coconut grove florida 33133 usa,809370.0,27feb1998,14nov2005,31dec2002,,inactivated,mossack fonseca,72832 b,usa,united states,panama papers,the panama papers data is current through 2015,,33133 ,33133,florida,27.994402,-81.760254,florida
176967,10176846,lynch trading limited,lynch trading limited,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,808288.0,11sep1997,02may2001,31dec2001,,changed agent,mossack fonseca,65301 b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
176971,10176848,pioneer international holdings ltd,pioneer international holdings ltd,,bah,bahamas,,international corporate services inc po box 48379 los angeles california 90048 united states of america,800548.0,11nov1991,30may1995,31dec1992,,trash company,mossack fonseca,7100b,usa,united states,panama papers,the panama papers data is current through 2015,,90048 ,90048,california,36.778259,-119.417931,california
176973,10176850,vienex holdings limited,vienex holdings limited,,bah,bahamas,,mr leon b lipkin two grand central tower 140 east 45th street new york new york 10017 united states of america,801146.0,19feb1993,04jan1997,31dec1996,,defaulted,mossack fonseca,13222b,usa,united states,panama papers,the panama papers data is current through 2015,,10017 ,10017,new york,43.0,-75.0,new york
177087,10176966,taney enterprises ltd,taney enterprises ltd,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,806847.0,02jan1997,02may2001,31dec2001,,changed agent,mossack fonseca,51236 b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
177214,10177085,kempville overseas ltd,kempville overseas ltd,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,806838.0,02jan1997,04jan2000,31dec1999,,defaulted,mossack fonseca,51239 b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
177223,10177094,davenwood limited,davenwood limited,,bah,bahamas,,akin gump strauss hauer  feld llp 590 madison avenue new york new york 10022 usa,801202.0,24mar1993,07jan2003,31dec2002,,defaulted,mossack fonseca,13849b,usa,united states,panama papers,the panama papers data is current through 2015,,10022 ,10022,new york,43.0,-75.0,new york
177301,10177178,stuber investments ltd,stuber investments ltd,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,805580.0,18apr1996,,31dec2001,,changed agent,mossack fonseca,43119 b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
177469,10177349,maisan sa,maisan sa,,bah,bahamas,,maisan sa maisan sa banco espaol de credito sa banesto 730 fifth avenue 7th floor new york ny 10019 usa si,800749.0,22apr1992,25feb1997,31dec1997,,defaulted,mossack fonseca,9106b,usa,united states,panama papers,the panama papers data is current through 2015,,10019 ,10019,new york,43.0,-75.0,new york
177488,10177364,global link investments limited,global link investments limited,,bah,bahamas,,psm corporate services inc 7220 sw 107 terrace miami florida 331563848 usa,803697.0,20feb1995,05jan1999,31dec1998,,defaulted,mossack fonseca,30591b,usa,united states,panama papers,the panama papers data is current through 2015,,331563848,33156,florida,27.994402,-81.760254,florida
