_id,node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until,note
598353,162429,Dreamworld Enterprise Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,05-JUL-2006,,,,Active,Portcullis Trustnet,1036861,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
639210,227970,M&G International Holdings Ltd.,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,16-MAY-1997,,,,Dead,Commonwealth Trust Limited,,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
612322,195213,"EXTRA POWERSPORTS CO., LIMITED",,,XXX,Undetermined,Standard Company under IBC Act,"North Sea Profession Co. Unit A-F, 1/F., Cheung Shing Building 1-5 Cheung Sha Wan Road Prince Edward , Kowloon Hong Kong RT BVI",,29-JAN-2004,,,01-NOV-2007,Dead,Commonwealth Trust Limited,579596,HKG;VGB,Hong Kong;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
590020,162463,Budding Time Overseas Ltd,,,SAM,Samoa,Standard International Company,,,11-JUL-2006,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,26945/06,WSM,Samoa,Offshore Leaks,The Offshore Leaks data is current through 2010,
600934,162482,Bassville Corporation,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,12-JUL-2006,,,,Active,Portcullis Trustnet,1039216,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
600994,162494,Delancy Overseas Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,13-JUL-2006,,,,Active,Portcullis Trustnet,1039417,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
600997,162511,Steel Giant Assets Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,18-JUL-2006,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,1040404,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
568509,129753,ASIAN LINK SERVICES LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,02-JUL-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,331891,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
569866,129767,MAXWAY TECHNOLOGIES LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,05-JUL-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,332268,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
600091,162537,ENLIGHTENMENT TRUST,,,BVI,British Virgin Islands,BVI Trust,Portcullis TrustNet (BVI) Limited P O Box 3444 Road Town Tortola British Virgin Islands;6 Temasek Boulevard #09-06 Suntec Tower 4 Singapore 038986,,24-JUL-2006,,,,Active,Portcullis Trustnet,N401376,SGP;VGB,Singapore;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
569867,129771,GENERAL INTELLIGENCE INTERNATIONAL LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,05-JUL-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,332274,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
656546,162544,Excellent Formula Corporation,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,25-JUL-2006,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,1041451,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
609766,195321,Renwil International Corporation,,,XXX,Undetermined,,"Kuzniecky & Co. Banco General Building, 21st Floor Aquilino de la Guardia Street Panama City Republic of Panama P.O.Box 0831-01450  RT BVI",,09-JUL-1997,,,,Transferred OUT,Commonwealth Trust Limited,,PAN;XXX,Panama;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
598401,162554,Everich Capital Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,26-JUL-2006,,,,Active,Portcullis Trustnet,1041749,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
625947,195348,Stratahope Development Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Sala & Gomez, P.A. Attorneys at Law 260 Crandon Blvd., Suite 14 Key Biscayne, Florida 33149",,19-FEB-2004,,,,Active,Commonwealth Trust Limited,582538,USA;VGB,United States;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
621539,195352,Being Well Investments Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",,15-MAR-2004,,,01-NOV-2005,Dead,Commonwealth Trust Limited,586314,XXX;HKG,Not identified;Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,
625949,195359,Turbo Team International Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",,15-MAR-2004,,,01-NOV-2007,Dead,Commonwealth Trust Limited,586306,VGB;HKG,British Virgin Islands;Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,
660056,195363,Redsun International Investment Limited,,,XXX,Undetermined,Standard Company under IBC Act,"North Sea Profession Co. Unit A-F, 1/F., Cheung Shing Building 1-5 Cheung Sha Wan Road Prince Edward , Kowloon Hong Kong RT BVI",,23-MAR-2004,,,,Active,Commonwealth Trust Limited,587846,HKG;VGB,Hong Kong;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
601089,162605,Unique Concept Enterprise Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,02-AUG-2006,,,,Active,Portcullis Trustnet,1043176,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
639429,228144,Codel Limited,,,XXX,Undetermined,Standard Company under IBC Act,Stanley Davis Group Limited 41 Chalton Street London NW 1JD England,,18-JAN-1999,,,,Transferred OUT,Commonwealth Trust Limited,308952,GBR;XXX,United Kingdom;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
651502,228146,Asset Development Group Inc.,,,XXX,Undetermined,Standard Company under IBC Act,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,18-JAN-1999,,,,Dead,Commonwealth Trust Limited,308953,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
567836,129843,ELKSTONE TELECOMMUNICATIONS LTD,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,13-JUL-1999,,,,Active,Portcullis Trustnet,334005,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
656552,162610,Enchanting Forest Inc.,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,02-AUG-2006,,,,Active,Portcullis Trustnet,1043180,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
563999,129847,CYBER DRAGON LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,23-SEP-1999,,,,Active,Portcullis Trustnet,344843,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
598415,162631,Sunshine Galore Limited,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,10-AUG-2006,,,,Active,Portcullis Trustnet,1044209,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
569467,129894,SYSTEM INFINITY LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,22-JUL-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,335584,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
625459,195433,Ambella Holdings Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,Christabel Corporate Services Limited Christabel House 118 Agias Fylaxeos 3087 Limassol Cyprus,,11-MAR-2004,,,,Active,Commonwealth Trust Limited,585716,CYP;VGB,Cyprus;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
656561,162667,LightPath Enterprise Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,18-AUG-2006,,,,Active,Portcullis Trustnet,1046125,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
648450,228204,Pacific Financial Group Limited,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,29-FEB-1996,,,,Dead,Commonwealth Trust Limited,,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
566612,129905,CYBERSTOP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,09-AUG-1999,,,,Active,Portcullis Trustnet,337882,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
639449,228211,"Profit Mark International Enterprises, Ltd.",,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,27-FEB-1996,,,,Dead,Commonwealth Trust Limited,,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
609886,195444,"Venture Capital Deposit Source, Ltd.",,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,11-JUL-1997,,,,Dead,Commonwealth Trust Limited,,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
625461,195461,Horizon Partners Ltd.,,,XXX,Undetermined,,"Gregory Wilson P.O. Box 025635 Interlink 156 Miami, FL  33102-5635 USA",,11-JUL-1997,,,,Dead,Commonwealth Trust Limited,,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
567843,129926,Heritage Enterprises Group Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,28-JUL-1999,,,,Active,Portcullis Trustnet,336264,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
651525,228234,Evergreen International Limited,,,XXX,Undetermined,Turks,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,28-JUN-1999,,,01-MAY-2003,Dead,Commonwealth Trust Limited,E27086,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
641742,228238,"Benson Commercial, Ltd.",,,XXX,Undetermined,Standard Company under IBC Act,G.S.L. Law & Consulting SHIPPING ADDRESS: Russian Federation Billing/Invoice address ONLY: 29A Anna Komnini Street P.O. Box 22303 1520 Nicosia Cyprus,,20-SEP-1999,,,,Dead,Commonwealth Trust Limited,344266,RUS;XXX,Russia;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
626111,195471,Sattemark Global Inc.,,,XXX,Undetermined,Standard Company under IBC Act,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",,23-FEB-2004,,,01-NOV-2005,Dead,Commonwealth Trust Limited,582958,GBR;XXX,United Kingdom;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
564016,129936,YUE HONG ENTERPRISES LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,09-AUG-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,337884,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
644172,228243,Yokosuka Investments Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,22-SEP-1999,,,01-MAY-2009,Dead,Commonwealth Trust Limited,344757,VGB;USA,British Virgin Islands;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
609890,195476,Grand Fix Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Asia One Corporate Services Ltd. Room 2007, Kwai Lun House Siu Lun Court, Tuen Mun NT Hong Kong RT BVI",,23-FEB-2004,,,01-NOV-2006,Dead,Commonwealth Trust Limited,582983,XXX;HKG,Not identified;Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,
621617,195480,Oristan Limited,,,XXX,Undetermined,Standard Company under IBC Act,"International Business Company Formation Inc. 101 Main Street Suite One Tappan, New York  10983 USA RT BVI",,23-FEB-2004,,,,Active,Commonwealth Trust Limited,582944,USA;VGB,United States;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
597328,162730,KRISM Capital Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,08-SEP-2006,,,,Active,Portcullis Trustnet,1050290,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
569474,129967,INSIGHTS MANAGEMENT AND CONSULTING INC.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,17-AUG-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,339211,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
644194,228281,Malta-Jeans Company Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Albert Muscat Princess Court No. 1 St. John of the Cross Street Ta'Xbiex, XBX1412 Malta RT BVI",,14-FEB-2000,,,,Active,Commonwealth Trust Limited,369075,VGB;MLT,British Virgin Islands;Malta,Offshore Leaks,The Offshore Leaks data is current through 2010,
623222,195513,Carrick Ventures Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",,11-MAR-2004,,,01-NOV-2005,Dead,Commonwealth Trust Limited,585589,XXX;GBR,Not identified;United Kingdom,Offshore Leaks,The Offshore Leaks data is current through 2010,
597430,162765,Red Dragon Worldwide Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,15-SEP-2006,,,,Active,Portcullis Trustnet,1051526,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
650607,228311,Master Universal Union Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",,29-NOV-1999,,,,Active,Commonwealth Trust Limited,354465,VGB;HKG,British Virgin Islands;Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,
623309,195555,Y & H Universal Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",,12-MAR-2004,,,01-NOV-2007,Dead,Commonwealth Trust Limited,585942,VGB;HKG,British Virgin Islands;Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,
564029,130020,StarNet Offshore Corporation,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,24-AUG-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,340284,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
664219,228325,Damster Limited,,,XXX,Undetermined,Bahamas IBC,Swiss Bancor Group Societe Fiduciaire S.A. Rue du Marché 12-14 1204 Geneva Switzerland,,15-JAN-1993,,,01-MAY-2003,Dead,Commonwealth Trust Limited,B12609,CHE;XXX,Switzerland;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
648546,228326,Blue Water Enterprises Group Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,15-FEB-2000,,,01-NOV-2002,Dead,Commonwealth Trust Limited,369293,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
639535,228327,All-Win Universal Limited,,,XXX,Undetermined,Standard Company under IBC Act,Panocean Secretarial Services Limited Room 1708 Kai Tak Commercial Building 317-321 Des Voeux Road C Hong Kong RT BVI,,15-FEB-2000,,,01-NOV-2003,Dead,Commonwealth Trust Limited,369292,HKG;XXX,Hong Kong;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
